shipment_id,customer_id,origin_port,destination_port,departure_date,arrival_date,shipment_status,cargo_type,weight_tons,volume_cbm,revenue,cost
SHP000969,CUST000267,Lagos Port,Shanghai Port,2023-09-26,2024-03-22,Delayed,Oil,106.48,415.96,129707.51,20696.62
SHP000970,CUST002690,Los Angeles Port,Dubai Port,2023-11-13,2023-10-31,Delivered,Oil,172.89,119.35,173763.0,67366.0
SHP000971,CUST000611,Dubai Port,Los Angeles Port,2024-09-09,2024-05-20,In Transit,Food,158.05,226.62,148182.23,107944.38
SHP000972,CUST001532,Durban Port,Dubai Port,2023-06-21,2022-01-25,Delivered,Oil,52.5,205.4,72899.53,27269.28
SHP000973,CUST000853,Shanghai Port,Shanghai Port,2023-01-09,2024-02-05,Delivered,Vehicles,26.33,490.41,179542.66,110079.37
SHP000974,CUST001322,Singapore Port,Dubai Port,2024-07-05,2022-12-24,In Transit,Oil,163.03,464.14,196164.5,58087.55
SHP000975,CUST000854,Hamburg Port,Lagos Port,2023-08-20,2023-09-23,In Transit,Food,122.14,217.53,124312.54,115760.28
SHP000976,CUST001341,Los Angeles Port,Shanghai Port,2022-05-20,2022-12-01,Delayed,Textiles,111.89,339.26,116595.7,11948.99
SHP000977,CUST000472,Lagos Port,Los Angeles Port,2024-10-21,2024-01-31,Delivered,Oil,154.5,100.32,130514.44,71139.89
SHP000978,CUST002003,Singapore Port,Rotterdam Port,2022-04-23,2023-04-09,Delivered,Vehicles,111.97,295.87,87872.5,71914.22
SHP000979,CUST000663,Hamburg Port,Lagos Port,2023-10-01,2024-05-07,In Transit,Electronics,174.46,403.99,188254.25,35251.81
SHP000980,CUST002725,Shanghai Port,Singapore Port,2022-07-06,2023-06-04,In Transit,Vehicles,17.73,292.42,62435.41,96758.81
SHP000981,CUST001591,Singapore Port,Durban Port,2023-03-13,2024-12-02,Delayed,Textiles,45.38,438.08,134374.2,40900.93
SHP000982,CUST002890,Singapore Port,Lagos Port,2024-10-29,2022-09-17,Delayed,Food,59.32,251.73,196302.93,37565.32
SHP000983,CUST001846,Rotterdam Port,Shanghai Port,2023-10-12,2022-12-05,Delayed,Food,15.01,152.12,25204.6,149532.0
SHP000984,CUST000037,Singapore Port,Durban Port,2022-11-16,2022-01-13,Delayed,Food,159.7,200.2,151217.17,3786.75
SHP000985,CUST001177,Singapore Port,Dubai Port,2022-03-18,2024-07-21,Delayed,Food,160.09,121.95,15947.15,121383.95
SHP000986,CUST002404,Rotterdam Port,Dubai Port,2022-10-11,2024-11-19,Delayed,Textiles,66.21,409.25,37891.14,48994.3
SHP000987,CUST002556,Shanghai Port,Hamburg Port,2023-12-24,2023-05-14,Delayed,Vehicles,61.92,434.25,26812.01,18783.87
SHP000988,CUST001744,Los Angeles Port,Singapore Port,2022-12-09,2022-02-23,Delayed,Vehicles,158.7,247.9,99791.8,50649.55
SHP000989,CUST000733,Singapore Port,Durban Port,2023-01-19,2024-09-13,In Transit,Food,12.34,445.96,98815.94,108850.6
SHP000990,CUST000610,Lagos Port,Lagos Port,2024-11-10,2022-10-03,Delivered,Oil,77.32,454.86,6838.35,137140.53
SHP000991,CUST001602,Shanghai Port,Los Angeles Port,2022-06-26,2022-10-16,In Transit,Oil,37.53,208.61,149932.19,100338.55
SHP000992,CUST001278,Dubai Port,Dubai Port,2024-05-02,2023-11-17,In Transit,Food,10.44,268.28,121953.79,110099.49
SHP000993,CUST001604,Durban Port,Hamburg Port,2024-05-02,2022-10-13,Delivered,Textiles,5.73,48.66,33898.73,55785.46
SHP000994,CUST002745,Los Angeles Port,Lagos Port,2022-12-30,2022-06-08,Delivered,Textiles,31.33,467.33,110032.23,132933.84
SHP000995,CUST001836,Lagos Port,Dubai Port,2024-01-29,2023-09-09,In Transit,Textiles,61.69,112.29,133861.55,141091.24
SHP000996,CUST002074,Shanghai Port,Durban Port,2023-09-25,2022-11-19,Delivered,Electronics,188.31,465.87,72614.45,54527.8
SHP000997,CUST000760,Lagos Port,Durban Port,2023-01-24,2024-04-05,Delivered,Electronics,129.19,133.86,136064.24,134104.51
SHP000998,CUST002853,Singapore Port,Dubai Port,2022-09-20,2024-01-26,Delayed,Textiles,71.59,11.49,168680.78,87961.3
SHP000999,CUST002857,Lagos Port,Los Angeles Port,2022-06-17,2023-03-10,Delayed,Food,36.85,435.44,43430.8,30736.18
SHP001000,CUST001773,Rotterdam Port,Hamburg Port,2023-03-17,2024-03-05,In Transit,Oil,96.05,458.6,130903.76,67516.44
SHP001001,CUST000369,Los Angeles Port,Hamburg Port,2024-04-10,2023-04-01,Delivered,Electronics,175.53,41.15,142478.62,93237.42
SHP001002,CUST001137,Rotterdam Port,Hamburg Port,2022-07-16,2022-08-02,In Transit,Vehicles,194.23,321.43,99542.27,95415.89
SHP001003,CUST002231,Lagos Port,Lagos Port,2024-02-07,2022-06-09,Delayed,Oil,145.76,226.07,164725.34,59184.57
SHP001004,CUST001040,Durban Port,Durban Port,2022-02-07,2023-11-02,Delayed,Textiles,83.46,339.24,10857.72,55794.71
SHP001005,CUST000170,Dubai Port,Hamburg Port,2022-11-28,2023-04-02,In Transit,Vehicles,138.32,133.3,73722.97,121727.26
SHP001006,CUST001151,Lagos Port,Rotterdam Port,2022-08-21,2023-11-12,Delivered,Food,115.03,421.98,117267.72,70881.35
SHP001007,CUST001073,Lagos Port,Dubai Port,2024-08-29,2024-06-14,In Transit,Vehicles,58.13,272.51,150200.84,116173.79
SHP001008,CUST002998,Hamburg Port,Dubai Port,2022-10-19,2022-02-02,In Transit,Electronics,130.78,55.94,85303.97,133775.93
SHP001009,CUST002767,Hamburg Port,Los Angeles Port,2023-12-18,2023-07-11,Delivered,Food,139.3,404.08,165486.39,143285.93
SHP001010,CUST000204,Singapore Port,Hamburg Port,2023-07-19,2023-08-24,Delivered,Food,162.54,346.72,56993.46,74749.38
SHP001011,CUST001010,Dubai Port,Dubai Port,2024-08-25,2022-05-16,In Transit,Food,17.73,444.64,132081.19,136115.25
SHP001012,CUST002289,Hamburg Port,Durban Port,2022-11-16,2022-06-05,In Transit,Food,188.11,416.31,89486.33,116478.91
SHP001013,CUST002831,Durban Port,Hamburg Port,2024-10-07,2023-03-12,Delivered,Electronics,53.15,314.48,31457.96,141758.66
SHP001014,CUST002376,Rotterdam Port,Durban Port,2022-05-04,2023-03-29,In Transit,Food,61.74,263.02,72872.7,15314.46
SHP001015,CUST002657,Hamburg Port,Hamburg Port,2023-02-05,2024-10-21,Delivered,Textiles,185.4,371.5,128397.36,6041.9
SHP001016,CUST000038,Shanghai Port,Dubai Port,2024-01-07,2023-01-27,Delayed,Textiles,93.82,334.25,183309.25,22014.57
SHP001017,CUST001383,Rotterdam Port,Dubai Port,2022-10-18,2022-10-03,Delayed,Vehicles,160.57,261.72,102989.81,111155.7
SHP001018,CUST000902,Dubai Port,Shanghai Port,2023-03-16,2022-12-12,Delayed,Vehicles,109.67,157.02,131731.33,137133.94
SHP001019,CUST002464,Shanghai Port,Hamburg Port,2024-09-21,2024-04-29,In Transit,Food,187.58,239.18,72306.54,41412.06
SHP001020,CUST002600,Los Angeles Port,Durban Port,2022-08-16,2024-05-31,Delivered,Vehicles,112.06,110.0,104215.62,124119.21
SHP001021,CUST000147,Shanghai Port,Durban Port,2022-05-19,2022-04-29,In Transit,Textiles,14.27,492.43,73230.71,98816.24
SHP001022,CUST001385,Singapore Port,Hamburg Port,2024-07-07,2023-12-20,Delayed,Electronics,184.16,180.17,181321.88,107141.18
SHP001023,CUST000281,Shanghai Port,Hamburg Port,2024-12-02,2023-08-28,Delayed,Food,76.55,294.4,30293.38,15815.52
SHP001024,CUST001976,Hamburg Port,Durban Port,2024-06-01,2024-08-30,In Transit,Textiles,89.55,153.1,164628.5,96341.15
SHP001025,CUST001722,Hamburg Port,Los Angeles Port,2023-02-01,2022-10-04,In Transit,Vehicles,28.98,52.66,149064.42,141425.89
SHP001026,CUST002534,Los Angeles Port,Singapore Port,2024-02-06,2023-07-13,Delayed,Electronics,198.38,77.82,92463.51,119036.14
SHP001027,CUST002848,Singapore Port,Dubai Port,2022-06-11,2023-03-26,Delayed,Vehicles,49.28,400.74,160049.05,57759.09
SHP001028,CUST002767,Shanghai Port,Shanghai Port,2023-02-05,2022-06-16,Delivered,Textiles,116.32,224.03,11310.91,19894.95
SHP001029,CUST000453,Hamburg Port,Durban Port,2023-09-11,2022-11-10,Delayed,Textiles,12.95,161.14,73690.18,62044.13
SHP001030,CUST002730,Durban Port,Rotterdam Port,2023-02-07,2024-04-07,Delivered,Food,60.78,342.97,110793.41,25534.38
SHP001031,CUST001915,Durban Port,Dubai Port,2023-10-08,2022-12-28,Delivered,Electronics,96.58,62.65,67731.72,90514.23
SHP001032,CUST001147,Rotterdam Port,Rotterdam Port,2024-07-27,2022-02-13,In Transit,Oil,69.51,195.73,70073.22,13110.64
SHP001033,CUST002416,Durban Port,Durban Port,2024-12-09,2022-06-07,Delayed,Food,35.9,362.0,36639.92,120632.06
SHP001034,CUST000658,Los Angeles Port,Rotterdam Port,2022-11-02,2022-01-26,In Transit,Food,138.47,202.69,45851.47,81771.17
SHP001035,CUST002338,Dubai Port,Durban Port,2022-07-27,2024-10-17,Delivered,Vehicles,152.52,111.24,17047.6,69650.92
SHP001036,CUST000635,Durban Port,Dubai Port,2022-06-02,2022-04-19,Delayed,Oil,78.32,170.01,197963.03,138495.86
SHP001037,CUST002939,Shanghai Port,Dubai Port,2024-07-30,2023-09-10,Delayed,Textiles,130.48,46.38,34823.93,53417.12
SHP001038,CUST002440,Hamburg Port,Lagos Port,2024-04-26,2023-06-09,Delayed,Food,65.83,227.65,22476.11,88360.66
SHP001039,CUST001819,Singapore Port,Lagos Port,2024-10-12,2022-07-26,Delivered,Food,49.01,193.47,144791.52,91712.31
SHP001040,CUST002740,Shanghai Port,Lagos Port,2024-02-16,2024-02-10,In Transit,Textiles,155.0,251.2,155274.46,68465.04
SHP001041,CUST001759,Lagos Port,Singapore Port,2024-12-01,2022-10-10,In Transit,Oil,110.4,263.04,182601.64,88978.47
SHP001042,CUST000016,Durban Port,Durban Port,2022-06-22,2023-04-09,In Transit,Electronics,142.32,436.68,75258.25,137640.87
SHP001043,CUST002730,Singapore Port,Lagos Port,2023-12-11,2022-06-05,In Transit,Vehicles,157.01,180.01,192872.63,52585.41
SHP001044,CUST001850,Shanghai Port,Hamburg Port,2024-10-13,2023-02-19,In Transit,Vehicles,139.4,13.82,168954.64,22562.71
SHP001045,CUST002824,Lagos Port,Lagos Port,2024-03-13,2023-04-02,In Transit,Oil,90.41,493.1,173481.39,23147.94
SHP001046,CUST001411,Rotterdam Port,Los Angeles Port,2022-02-04,2024-11-25,In Transit,Food,180.87,199.09,45090.74,65256.03
SHP001047,CUST001859,Dubai Port,Durban Port,2022-12-01,2024-08-29,Delayed,Textiles,181.93,445.18,64890.57,46943.7
SHP001048,CUST002013,Singapore Port,Dubai Port,2024-12-28,2023-06-26,Delayed,Vehicles,113.29,400.92,86550.26,138970.7
SHP001049,CUST002097,Singapore Port,Los Angeles Port,2023-08-07,2022-06-01,In Transit,Vehicles,178.37,231.16,43433.58,79400.16
SHP001050,CUST002254,Dubai Port,Hamburg Port,2022-02-20,2024-08-25,Delivered,Textiles,79.26,170.76,62294.8,117315.62
SHP001051,CUST001968,Durban Port,Los Angeles Port,2024-07-30,2022-03-06,In Transit,Electronics,148.95,42.32,79859.75,21648.81
SHP001052,CUST000323,Dubai Port,Shanghai Port,2023-11-07,2023-11-21,In Transit,Oil,112.57,59.1,165958.83,30202.22
SHP001053,CUST002382,Durban Port,Durban Port,2022-09-23,2024-12-30,Delayed,Textiles,85.72,218.8,99644.29,34575.23
SHP001054,CUST002331,Shanghai Port,Rotterdam Port,2023-02-01,2023-01-11,Delivered,Oil,167.06,494.56,16909.54,62589.9
SHP001055,CUST000112,Rotterdam Port,Durban Port,2024-09-21,2023-10-14,Delivered,Electronics,151.44,20.45,17088.7,68617.53
SHP001056,CUST000306,Durban Port,Singapore Port,2022-07-13,2023-01-26,Delayed,Vehicles,87.36,11.18,97787.81,108561.28
SHP001057,CUST000071,Dubai Port,Dubai Port,2024-02-13,2024-06-26,Delivered,Textiles,19.26,358.13,110757.29,140595.0
SHP001058,CUST001893,Shanghai Port,Shanghai Port,2023-04-23,2023-10-27,Delayed,Food,41.87,321.95,82698.14,133054.32
SHP001059,CUST001184,Singapore Port,Dubai Port,2022-11-17,2022-09-27,Delivered,Vehicles,31.64,374.04,154692.62,85363.04
SHP001060,CUST001375,Los Angeles Port,Dubai Port,2024-06-14,2024-06-06,In Transit,Oil,150.63,435.18,129165.1,135553.78
SHP001061,CUST002765,Singapore Port,Shanghai Port,2023-12-28,2024-06-26,Delivered,Textiles,12.25,121.69,98986.75,88451.99
SHP001062,CUST001893,Dubai Port,Los Angeles Port,2023-03-01,2023-11-17,In Transit,Electronics,195.37,283.72,127891.37,63198.0
SHP001063,CUST002318,Singapore Port,Los Angeles Port,2024-07-11,2022-04-14,In Transit,Electronics,73.05,222.55,147068.36,100100.03
SHP001064,CUST000702,Dubai Port,Lagos Port,2022-11-26,2023-06-04,Delayed,Oil,16.77,476.34,178920.66,104596.91
SHP001065,CUST001479,Hamburg Port,Shanghai Port,2022-03-14,2023-11-23,Delayed,Oil,20.12,329.12,86547.03,118201.16
SHP001066,CUST001649,Singapore Port,Lagos Port,2022-03-27,2024-12-21,Delivered,Textiles,33.68,109.64,149959.1,63350.76
SHP001067,CUST001420,Hamburg Port,Los Angeles Port,2024-05-04,2022-06-14,In Transit,Textiles,19.86,381.45,149757.76,93860.65
SHP001068,CUST002043,Rotterdam Port,Shanghai Port,2023-02-26,2023-10-26,Delayed,Oil,65.46,451.27,178057.17,49317.23
SHP001069,CUST002701,Rotterdam Port,Rotterdam Port,2022-10-28,2024-08-19,In Transit,Vehicles,158.82,312.19,47406.76,78184.19
SHP001070,CUST001881,Rotterdam Port,Lagos Port,2022-07-31,2024-07-20,Delivered,Oil,65.19,205.48,187722.41,28264.65
SHP001071,CUST002292,Durban Port,Dubai Port,2024-07-29,2023-09-16,Delivered,Electronics,22.77,287.42,30578.6,105125.18
SHP001072,CUST002910,Hamburg Port,Rotterdam Port,2024-12-04,2024-11-03,In Transit,Vehicles,81.17,154.04,181037.83,15428.65
SHP001073,CUST002676,Hamburg Port,Rotterdam Port,2022-01-31,2022-10-26,Delayed,Textiles,16.93,32.13,184785.56,50078.23
SHP001074,CUST000632,Los Angeles Port,Hamburg Port,2023-10-24,2023-08-23,Delayed,Oil,53.96,15.25,114155.61,88912.44
SHP001075,CUST000379,Shanghai Port,Shanghai Port,2023-09-24,2024-11-12,Delayed,Vehicles,116.28,478.13,159514.04,135328.8
SHP001076,CUST002954,Lagos Port,Los Angeles Port,2024-11-24,2024-04-24,In Transit,Food,172.61,467.75,190144.49,58792.55
SHP001077,CUST002823,Shanghai Port,Shanghai Port,2023-02-27,2023-12-02,Delayed,Vehicles,195.7,277.63,14241.63,15915.91
SHP001078,CUST002069,Dubai Port,Singapore Port,2022-05-17,2023-03-23,In Transit,Oil,97.75,194.04,156123.13,34293.08
SHP001079,CUST001479,Shanghai Port,Lagos Port,2023-12-11,2024-05-30,Delayed,Vehicles,194.03,77.0,7252.15,47020.57
SHP001080,CUST002986,Shanghai Port,Durban Port,2022-12-06,2022-11-28,Delivered,Textiles,24.6,145.76,97079.11,48244.29
SHP001081,CUST000075,Hamburg Port,Hamburg Port,2024-06-09,2022-03-08,In Transit,Electronics,116.76,242.36,177981.79,72346.04
SHP001082,CUST002815,Dubai Port,Dubai Port,2023-10-15,2022-09-06,Delayed,Oil,99.44,295.31,185248.59,52475.11
SHP001083,CUST001186,Hamburg Port,Hamburg Port,2022-12-18,2022-09-04,In Transit,Oil,149.04,137.03,150186.9,8370.4
SHP001084,CUST002986,Los Angeles Port,Shanghai Port,2022-12-08,2024-05-18,Delayed,Food,121.49,114.48,65769.07,77661.89
SHP001085,CUST001148,Singapore Port,Los Angeles Port,2024-08-11,2024-05-08,In Transit,Vehicles,187.21,382.67,46096.48,102195.25
SHP001086,CUST000579,Hamburg Port,Singapore Port,2022-03-15,2024-10-20,In Transit,Electronics,189.5,237.54,56456.97,65672.81
SHP001087,CUST001650,Hamburg Port,Durban Port,2023-02-07,2022-10-06,Delayed,Food,120.48,296.59,126192.01,11773.78
SHP001088,CUST002067,Lagos Port,Shanghai Port,2024-03-25,2024-09-27,Delivered,Food,59.12,128.71,149279.1,137310.04
SHP001089,CUST002513,Rotterdam Port,Rotterdam Port,2023-08-25,2023-09-13,Delayed,Food,65.64,34.51,26682.5,119535.78
SHP001090,CUST001148,Dubai Port,Los Angeles Port,2023-01-22,2022-04-29,Delayed,Food,50.55,210.42,141137.08,68952.89
SHP001091,CUST002543,Durban Port,Los Angeles Port,2024-04-02,2024-03-24,Delivered,Vehicles,142.94,215.85,34940.76,94317.85
SHP001092,CUST001017,Singapore Port,Dubai Port,2022-08-02,2024-02-05,Delivered,Textiles,152.56,129.15,143321.5,132298.51
SHP001093,CUST000820,Rotterdam Port,Durban Port,2024-10-09,2023-06-24,Delivered,Textiles,26.92,170.83,160300.34,75447.98
SHP001094,CUST001358,Durban Port,Rotterdam Port,2024-02-15,2024-02-17,Delivered,Electronics,11.87,447.93,160918.3,10738.28
SHP001095,CUST001816,Rotterdam Port,Los Angeles Port,2024-10-14,2023-03-14,In Transit,Textiles,11.51,453.3,42189.06,57058.68
SHP001096,CUST000701,Rotterdam Port,Rotterdam Port,2024-01-23,2024-02-28,Delivered,Electronics,175.12,489.92,97922.99,72745.83
SHP001097,CUST001813,Singapore Port,Dubai Port,2022-11-13,2023-03-07,Delayed,Oil,79.89,312.03,56362.04,31918.95
SHP001098,CUST000881,Dubai Port,Shanghai Port,2023-05-24,2024-09-11,Delayed,Electronics,54.72,397.38,162840.36,3087.01
SHP001099,CUST001096,Shanghai Port,Los Angeles Port,2024-06-04,2023-12-01,In Transit,Electronics,133.03,277.68,116730.69,72579.33
SHP001100,CUST002184,Durban Port,Shanghai Port,2023-03-26,2023-03-02,Delayed,Textiles,61.57,34.91,76110.74,46328.63
SHP001101,CUST002879,Los Angeles Port,Rotterdam Port,2022-04-15,2024-06-07,Delayed,Vehicles,86.46,480.45,116913.35,40584.16
SHP001102,CUST001654,Hamburg Port,Singapore Port,2024-07-17,2023-07-10,Delivered,Vehicles,94.21,303.82,130018.4,118661.88
SHP001103,CUST002619,Lagos Port,Dubai Port,2023-07-17,2023-08-25,In Transit,Electronics,173.14,112.79,176490.36,107224.56
SHP001104,CUST000583,Los Angeles Port,Los Angeles Port,2022-08-05,2023-02-23,In Transit,Food,191.69,111.83,175655.7,92260.25
SHP001105,CUST001000,Dubai Port,Dubai Port,2022-09-17,2022-12-26,In Transit,Electronics,121.57,218.65,75119.9,13614.18
SHP001106,CUST000788,Los Angeles Port,Rotterdam Port,2022-09-10,2024-06-30,In Transit,Oil,149.99,390.05,102539.07,35641.26
SHP001107,CUST002719,Hamburg Port,Dubai Port,2023-05-19,2024-08-30,Delayed,Electronics,119.09,433.46,90111.55,133623.61
SHP001108,CUST002373,Shanghai Port,Dubai Port,2022-08-24,2022-03-09,Delayed,Vehicles,57.73,12.96,148764.79,51877.34
SHP001109,CUST001681,Rotterdam Port,Singapore Port,2024-10-31,2024-01-14,Delivered,Oil,141.38,311.56,110441.17,69575.06
SHP001110,CUST000952,Hamburg Port,Dubai Port,2024-02-03,2022-01-02,Delivered,Food,93.54,186.42,13835.99,39529.32
SHP001111,CUST000962,Lagos Port,Hamburg Port,2023-05-31,2024-09-26,In Transit,Electronics,45.52,111.59,151207.08,84988.27
SHP001112,CUST000019,Lagos Port,Lagos Port,2022-01-07,2022-02-06,Delivered,Oil,98.88,403.42,176680.52,69462.15
SHP001113,CUST000265,Hamburg Port,Rotterdam Port,2022-06-17,2024-11-15,Delayed,Food,56.06,316.73,126254.96,64766.88
SHP001114,CUST002669,Dubai Port,Durban Port,2024-07-23,2024-06-23,Delivered,Electronics,139.64,356.41,147120.16,16361.5
SHP001115,CUST001794,Durban Port,Los Angeles Port,2023-08-10,2024-02-04,Delayed,Food,171.86,150.84,38219.67,135590.53
SHP001116,CUST002982,Singapore Port,Lagos Port,2024-05-13,2023-03-24,Delivered,Oil,52.49,91.21,161648.01,43101.0
SHP001117,CUST000309,Lagos Port,Shanghai Port,2024-06-30,2022-08-12,Delivered,Oil,62.8,362.32,46805.15,145901.24
SHP001118,CUST000644,Singapore Port,Lagos Port,2022-10-19,2022-07-14,In Transit,Oil,13.24,37.41,139124.46,104565.46
SHP001119,CUST000575,Los Angeles Port,Singapore Port,2024-08-15,2024-10-14,Delivered,Electronics,107.14,482.33,96744.5,48899.66
SHP001120,CUST001520,Shanghai Port,Hamburg Port,2022-11-06,2023-02-04,In Transit,Electronics,111.09,32.02,26064.93,11246.57
SHP001121,CUST002120,Los Angeles Port,Shanghai Port,2022-06-13,2022-06-24,Delivered,Food,142.73,345.97,144802.62,12813.77
SHP001122,CUST002501,Dubai Port,Lagos Port,2023-08-06,2024-07-17,Delayed,Vehicles,58.91,356.69,123880.6,59721.12
SHP001123,CUST002467,Rotterdam Port,Lagos Port,2023-10-17,2022-04-17,Delivered,Oil,64.85,235.92,18875.19,66816.4
SHP001124,CUST002980,Lagos Port,Dubai Port,2024-04-10,2022-02-26,Delivered,Oil,141.13,83.82,15408.28,28822.95
SHP001125,CUST001258,Singapore Port,Durban Port,2022-06-14,2023-05-07,In Transit,Oil,93.4,154.37,179423.92,104250.65
SHP001126,CUST000237,Lagos Port,Singapore Port,2023-02-18,2022-07-30,Delayed,Food,165.81,161.34,59855.7,86053.6
SHP001127,CUST000881,Shanghai Port,Shanghai Port,2024-05-18,2024-05-07,Delayed,Food,193.23,180.41,79776.3,26122.47
SHP001128,CUST000884,Dubai Port,Durban Port,2023-06-21,2022-04-18,In Transit,Electronics,193.31,307.2,38795.9,123252.37
SHP001129,CUST002734,Singapore Port,Dubai Port,2024-11-01,2023-11-08,Delayed,Oil,197.58,428.55,165355.08,61956.28
SHP001130,CUST001341,Rotterdam Port,Dubai Port,2022-12-17,2023-01-24,Delivered,Electronics,142.83,271.0,92519.5,141705.11
SHP001131,CUST002082,Dubai Port,Shanghai Port,2022-12-19,2024-08-14,Delivered,Vehicles,93.12,293.11,80545.3,144981.89
SHP001132,CUST000680,Los Angeles Port,Singapore Port,2022-03-01,2024-05-07,Delivered,Textiles,63.15,279.55,122154.51,77500.8
SHP001133,CUST001995,Hamburg Port,Dubai Port,2023-09-22,2023-11-24,Delayed,Textiles,139.43,314.53,78008.73,61578.31
SHP001134,CUST001021,Rotterdam Port,Shanghai Port,2022-12-15,2024-12-14,Delivered,Food,125.38,355.95,15003.58,104668.04
SHP001135,CUST002060,Singapore Port,Durban Port,2023-01-11,2022-06-28,In Transit,Vehicles,61.99,434.52,68000.81,47922.62
SHP001136,CUST000736,Los Angeles Port,Rotterdam Port,2024-12-14,2022-01-12,In Transit,Electronics,36.24,141.4,179916.1,46049.25
SHP001137,CUST000851,Lagos Port,Durban Port,2023-06-28,2024-12-20,In Transit,Vehicles,124.71,179.82,193113.72,7470.33
SHP001138,CUST000250,Rotterdam Port,Lagos Port,2023-05-28,2024-11-30,Delayed,Oil,158.62,187.3,171139.0,87052.67
SHP001139,CUST002463,Durban Port,Singapore Port,2024-04-12,2022-01-05,Delivered,Vehicles,199.16,64.68,183814.35,13150.39
SHP001140,CUST002654,Lagos Port,Hamburg Port,2022-07-23,2023-10-15,Delivered,Food,56.47,256.28,125702.07,105827.79
SHP001141,CUST001359,Singapore Port,Shanghai Port,2023-01-15,2023-09-02,Delayed,Electronics,194.99,452.16,22966.37,92837.7
SHP001142,CUST001679,Durban Port,Shanghai Port,2024-08-17,2022-06-14,In Transit,Textiles,134.98,117.83,59075.64,84885.98
SHP001143,CUST000067,Singapore Port,Lagos Port,2023-12-18,2024-12-23,In Transit,Vehicles,49.7,371.15,25872.6,59968.23
SHP001144,CUST001519,Shanghai Port,Hamburg Port,2022-05-15,2022-11-28,Delayed,Textiles,85.4,65.0,63290.94,110839.23
SHP001145,CUST001723,Hamburg Port,Dubai Port,2023-12-23,2023-05-19,In Transit,Electronics,103.95,348.58,124869.44,89912.37
